name,repair_shop_type,repair_scope,contac,region,address,latitude,longitude,available_time
흥명자동차공업사 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-836-1101,경기도,양주시 광적면 부흥로 931,37.8106465988116,126.993272602009,08:00 ~ 18:00
(주)동진자동차정비 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-646-2525,경상남도,통영시 평인일주로 1106-88,34.85742807883679,128.4168510414119,08:30 ~ 17:30
(주)연초자동차종합정비공장 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-636-2600,경상남도,거제시 연초면 방곡길 3,34.91045619413146,128.66206624304144,08:30 ~ 18:00
가야점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-584-9966,부산광역시,부산진구 가야대로 660,35.1556378632095,129.044065356307,08:30 ~ 18:00
거제상동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-635-4060,경상남도,거제시 상동1길 18-3,34.8649706962109,128.639789202256,08:30 ~ 18:00
거제서정점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-634-1418,경상남도,거제시 거제면 읍내로 104,34.8530742750079,128.5876024237,08:30 ~ 18:00
거창점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-943-3360,경상남도,거창군 거창읍 가조가야로 16,35.695163958716535,127.92129701291694,08:30 ~ 18:30
고성점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-672-2933,대구광역시,북구 옥산로 74,35.88442846374113,128.58362100150987,N
광도점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-649-8572,경상남도,통영시 평인일주로 1106-88,34.85742807883679,128.4168510414119,08:30 ~ 17:30
금산점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-763-2988,충청남도,금산군 금성면 안비범길 14,36.1153423832176,127.494736600566,N
내서점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-232-7740,경상남도,창원시 마산회원구 내서읍 호원로 263,35.2569922857027,128.521386101085,08:30 ~ 18:00
대산점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-255-8203,충청남도,서산시 대산읍 명지2로 203,36.9664536988374,126.412095494552,N
마산현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-253-3113,경상남도,창원시 마산회원구 무역로 161,35.2118387562769,128.603597002334,N
봉곡점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-276-2580,경상남도,창원시 의창구 지귀로24번길 14,35.24460055624595,128.65088686977845,N
봉평점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-645-4979,경상남도,통영시 도남로 103,34.8314608818954,128.415961122127,N
북변점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-863-6633,경상남도,남해군 남해읍 화전로 123-7,34.8428836307742,127.893741155059,N
북신점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-648-8517,경상남도,통영시 원문로 38,34.85782309373381,128.42462114401297,08:30 ~ 18:00
사림점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-281-0670,경상남도,창원시 의창구 사림로158번길 16-7,35.2426832148562,128.684203738381,08:30 ~ 19:00
사천점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-852-7772,경상남도,사천시 사천읍 동문1길 87,35.0855235993002,128.096687432774,N
삼천포종합정비(주) 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-833-7610,경상남도,사천시 삼천포대교로 577,34.9492024411881,128.077498209104,08:30 ~ 17:30
상대점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-761-8611,경상남도,진주시 모덕로 195,35.188426889025,128.11531842706,N
상평점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-753-8588,경상남도,진주시 도동로 8,35.17078901261309,128.12374341310377,08:30 ~ 18:00
서성점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-243-0043,경상남도,창원시 마산합포구 남성로 21,35.2038180032488,128.570305431303,N
소답점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-253-0201,경상남도,창원시 의창구 읍성로 124,35.26196594699892,128.6284292029524,N
신라자동차1급정비 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-674-0330,경상남도,고성군 고성읍 남해안대로 2524,34.96956808511359,128.33540045492484,N
신성종합자동차정비 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-536-8558,경상남도,창녕군 영산면 영산도천로 440,35.4428426467472,128.520268167618,08:30 ~ 17:30
신안점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-741-6464,광주광역시,북구 중흥로 124,35.1625642561698,126.907669278827,08:30 ~ 17:30
신항점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-835-2100,경상남도,사천시 신항로 53,34.93256957087621,128.08454353478862,08:30 ~ 18:00
양덕동부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-297-8204,경상남도,창원시 마산회원구 합성옛길 42,35.2339710402333,128.58293620206976,08:30 ~ 18:00
양덕점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-296-8204,경상남도,창원시 마산회원구 양덕남9길 88,35.22424678373906,128.58767973830814,N
옥포종합정비 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-687-3377,경상남도,거제시 옥포로12길 18,34.8920397143677,128.693014902383,08:30 ~ 18:00
용강점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-833-8206,서울,마포구 토정로 270,37.5423738327036,126.939616718821,08:30 ~ 18:00
용남중부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-645-5417,경상남도,통영시 용남면 남해안대로 533,34.8610580726187,128.441276859144,08:30 ~ 18:30
용원웅동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-715-1472,경상남도,창원시 진해구 용원북로11번가길 40,35.10450519521378,128.81049776380615,09:00 ~ 18:00
용원점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-547-8873,경상남도,창원시 진해구 만금로 9,35.0988446281372,128.821987382644,09:00 ~ 18:00
의령점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-572-9585,경상남도,의령군 의령읍 백산로 32,35.32177904612857,128.26669826699035,N
정동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-854-8864,경상남도,사천시 정동면 진삼로 1347,35.07268282673897,128.08160434695782,09:00 ~ 18:30
주약점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-757-5800,경상남도,진주시 진주대로 840,35.1758004363735,128.092893024842,N
죽림점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-649-2885,전라남도,여수시 화산로 99,34.77511961647071,127.64833141470277,08:30 ~ 17:30
중리점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-231-8509,대전광역시,대덕구 송촌북로5번길 7,36.3626959840853,127.436665335371,08:30 ~ 18:00
진동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-271-5020,경상남도,창원시 마산합포구 진동면 삼진의거대로 593,35.1145212060373,128.482844071564,N
진해점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-551-0064,경상남도,창원시 진해구 해원로14번길 2,35.15357661165647,128.6958993169312,N
진해충무점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-547-8300,경상남도,창원시 진해구 충장로52번길 1,35.1525798209671,128.658014726447,09:00 ~ 18:30
창녕점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-533-2566,경상남도,창녕군 창녕읍 우포1대로 1559,35.5406660983768,128.483860593509,N
칠원점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-587-5145,경기도,평택시 신촌로 95,37.0271236141478,127.110627032789,08:30 ~ 18:30
태성종합정비 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-763-2506,경상남도,진주시 대신로109번길 9,35.1698329643085,128.117092866034,09:00 ~ 18:00
팔용점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-299-2220,경상남도,창원시 의창구 무역로503번길 5-26,35.223875875752235,128.63423214168787,08:30 ~ 18:00
팔용중앙점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-253-3657,경상남도,창원시 의창구 남산로 35,35.2586450717861,128.613893272878,N
평거점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-746-9200,경상남도,진주시 남강로309번길 12,35.1688669222279,128.062993100165,08:00 ~ 18:00
풍호점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-547-4454,경상남도,창원시 진해구 진해대로1047번길 24,35.13600812309581,128.71070422020924,09:00 ~ 18:00
하동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-883-5805,경상남도,하동군 하동읍 군청로 149-1,35.0610723575835,127.763357504744,N
월곶점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-404-9191,경기도,김포시 통진읍 서암고정로 196,37.7023527584121,126.608714248207,09:00 ~ 18:00
월피점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-485-7784,경기도,안산시 상록구 안산천서로 235,37.3347477962814,126.847749896048,N
위시티로점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-907-0136,경기도,고양시 일산동구 위시티2로 43,37.6755332452667,126.815185264685,09:00 ~ 17:30
유방점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-337-2294,경기도,용인시 처인구 백옥대로 1367,37.2571016220551,127.212144737909,N
은행점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-745-3017,경기도,성남시 중원구 산성대로 592,37.46211671552626,127.1690287983554,08:30 ~ 18:00
의왕부곡점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-461-5701,경기도,수원시 장안구 천천로 106,37.3009549402772,126.983672388006,09:00 ~ 18:00
의정부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-875-6848,경기도,의정부시 경의로 33,37.7331285175674,127.039133383739,08:30 ~ 18:00
이동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-417-5356,경상북도,포항시 남구 이동로 20,36.0319678244665,129.337727570662,09:00 ~ 18:30
이천증포점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-634-5171,경기도,이천시 증신로 170,37.2906226293506,127.450712739205,09:00 ~ 18:00
일동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-531-3100,경기도,안산시 상록구 성호로 22,37.3085024979711,126.86879755611,N
일산동부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-911-8204,경기도,고양시 일산동구 산두로213번길 34,37.6740950835219,126.779419115986,N
일산점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-975-1265,경기도,고양시 일산서구 고양대로 605,37.6869932179776,126.764383979186,08:30 ~ 18:00
장곡점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-404-3153,경기도,시흥시 황고개로 476,37.3734903007147,126.790655237988,09:00 ~ 18:30
장기점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-989-8242,경기도,김포시 김포한강2로24번길 78-19,37.646249531345006,126.67668226550656,08:30 ~ 17:30
정남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-352-7766,경기도,화성시 효행구 정남면 만년로 400,37.157468391378536,126.9826450686958,09:00 ~ 18:00
정발산점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-914-0539,경기도,고양시 일산동구 일산로441번길 81,37.6700224247795,126.775473096934,08:30 ~ 17:30
정왕북부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-432-4233,경기도,시흥시 함송로13번길 14,37.36467431045271,126.73118657829714,08:30 ~ 18:00
정왕중부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-431-5149,경기도,시흥시 평안상가5길 15-1,37.33621203846207,126.74724182558546,08:30 ~ 17:30
정자점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-717-8272,경기도,성남시 분당구 내정로107번길 3,37.3695991741629,127.114189591151,09:00 ~ 17:00
정자점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-244-0488,경기도,성남시 분당구 내정로107번길 3,37.3695991741629,127.114189591151,09:00 ~ 17:00
조리점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-957-8608,경기도,파주시 조리읍 대원로 203,37.7352812428242,126.803451702706,N
조원점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-257-8587,경기도,수원시 장안구 경수대로894번길 8,37.3000868505581,127.012082023335,08:30 ~ 18:00
주교점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-962-1343,경기도,고양시 덕양구 고양대로1315번길 58-13,37.6583446442892,126.830994243226,08:30 ~ 17:30
㈜평내현대써비스,현대,고전압배터리 제외 전 작업 수리 가능,031-595-3663,경기도,남양주시 경춘로 1319,37.6513411919362,127.238463213808,08:30 ~ 18:00
죽산자동차정비(주) 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-676-4455,경기도,안성시 죽산면 죽주로 73,37.0735647308859,127.404520386405,N
죽율점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-497-8700,경기도,시흥시 죽율로 141-6,37.355908659228845,126.76479524023632,08:30 ~ 18:00
진성자동차공업(주) 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-321-1700,경상남도,진주시 도동로 154,35.18386950195889,128.12277733652937,09:00 ~ 17:30
